,index,ref,ref_p5,ref_p95,2050laag,2050laag_p5,2050laag_p95,2050hoog,2050hoog_p5,2050hoog_p95,2100laag,2100laag_p5,2100laag_p95,2100hoog,2100hoog_p5,2100hoog_p95
11,12,51.729166666666664,25.950000000000003,78.0,41.00416666666667,21.0,68.0,28.279166666666665,9.950000000000001,51.04999999999998,41.00416666666667,21.0,68.0,9.370833333333334,0.0,23.0
12,13,49.954166666666666,25.0,77.0,38.45,19.0,65.0,27.616666666666667,9.0,50.04999999999998,38.45,19.0,65.0,9.025,0.0,23.0
13,14,49.46666666666667,24.0,76.04999999999998,37.8875,18.0,65.0,27.433333333333334,9.950000000000001,50.04999999999998,37.8875,18.0,65.0,9.0375,0.0,22.049999999999983
14,15,49.46666666666667,24.0,76.04999999999998,37.8875,18.0,65.0,27.433333333333334,9.950000000000001,50.04999999999998,37.8875,18.0,65.0,9.0375,0.0,22.049999999999983
15,16,50.704166666666666,26.0,77.0,38.82083333333333,18.0,65.04999999999998,28.658333333333335,10.0,51.04999999999998,38.82083333333333,18.0,65.04999999999998,9.408333333333333,0.0,23.0
16,17,50.87083333333333,26.0,76.04999999999998,38.65416666666667,18.0,65.09999999999997,28.233333333333334,10.0,52.099999999999966,38.65416666666667,18.0,65.09999999999997,9.35,0.0,22.0
17,18,50.87083333333333,26.0,76.04999999999998,38.65416666666667,18.0,65.09999999999997,28.233333333333334,10.0,52.099999999999966,38.65416666666667,18.0,65.09999999999997,9.35,0.0,22.0
18,19,52.420833333333334,27.0,79.0,40.46666666666667,19.0,67.09999999999997,29.341666666666665,10.0,53.0,40.46666666666667,19.0,67.09999999999997,9.958333333333334,0.0,23.0
19,20,54.00416666666667,28.0,81.09999999999997,42.19583333333333,20.0,69.14999999999995,30.379166666666666,11.0,56.04999999999998,42.19583333333333,20.0,69.14999999999995,10.575,0.9500000000000011,25.0
20,21,54.225,28.0,82.04999999999998,42.229166666666664,21.0,70.0,30.116666666666667,11.0,55.04999999999998,42.229166666666664,21.0,70.0,11.0375,0.9500000000000011,26.0
21,22,54.225,28.0,82.04999999999998,42.229166666666664,21.0,70.0,30.116666666666667,11.0,55.04999999999998,42.229166666666664,21.0,70.0,11.0375,0.9500000000000011,26.0
22,23,52.858333333333334,28.950000000000003,80.0,39.68333333333333,19.0,68.0,28.641666666666666,10.0,54.0,39.68333333333333,19.0,68.0,10.141666666666667,0.0,24.049999999999983
23,24,55.40416666666667,30.0,82.04999999999998,49.61666666666667,25.0,79.0,32.12083333333333,12.950000000000001,58.0,49.61666666666667,25.0,79.0,11.675,1.0,26.0
24,25,54.9,28.950000000000003,81.0,45.46666666666667,21.950000000000003,75.0,32.079166666666666,12.0,59.0,45.46666666666667,21.950000000000003,75.0,10.295833333333333,0.0,23.049999999999983
25,26,54.9,28.950000000000003,81.0,45.46666666666667,21.950000000000003,75.0,32.079166666666666,12.0,59.0,45.46666666666667,21.950000000000003,75.0,10.295833333333333,0.0,23.049999999999983
26,27,63.74166666666667,36.95,93.04999999999998,51.270833333333336,26.950000000000003,81.0,39.145833333333336,17.950000000000003,66.0,51.270833333333336,26.950000000000003,81.0,13.691666666666666,1.0,30.0
27,28,68.50833333333334,41.0,99.0,55.325,27.0,85.0,43.92916666666667,21.0,71.0,55.325,27.0,85.0,16.225,2.0,34.0
28,29,68.50833333333334,41.0,99.0,55.325,27.0,85.0,43.92916666666667,21.0,71.0,55.325,27.0,85.0,16.225,2.0,34.0
29,30,61.36666666666667,35.0,91.09999999999997,55.208333333333336,31.900000000000002,85.0,38.1625,16.950000000000003,65.0,55.208333333333336,31.900000000000002,85.0,14.416666666666666,1.0,31.0
30,31,58.19166666666667,32.0,88.0,51.5875,28.0,79.0,35.9625,13.0,63.0,51.5875,28.0,79.0,13.504166666666666,0.0,31.0
31,32,58.93333333333333,32.0,89.04999999999998,50.75416666666667,26.0,78.04999999999998,36.041666666666664,13.0,62.099999999999966,50.75416666666667,26.0,78.04999999999998,14.216666666666667,1.0,32.0
32,33,58.93333333333333,32.0,89.04999999999998,50.75416666666667,26.0,78.04999999999998,36.041666666666664,13.0,62.099999999999966,50.75416666666667,26.0,78.04999999999998,14.216666666666667,1.0,32.0
33,34,60.579166666666666,32.0,94.0,52.12083333333333,27.950000000000003,79.04999999999998,37.8125,15.0,64.0,52.12083333333333,27.950000000000003,79.04999999999998,15.329166666666667,2.0,33.0
34,35,60.045833333333334,33.0,91.0,47.43333333333333,23.950000000000003,75.0,37.8,15.0,66.04999999999998,47.43333333333333,23.950000000000003,75.0,15.425,1.0,33.04999999999998
35,36,60.045833333333334,33.0,91.0,47.43333333333333,23.950000000000003,75.0,37.8,15.0,66.04999999999998,47.43333333333333,23.950000000000003,75.0,15.425,1.0,33.04999999999998
36,37,64.51666666666667,36.0,94.04999999999998,52.65,27.950000000000003,80.0,41.016666666666666,17.0,69.04999999999998,52.65,27.950000000000003,80.0,16.8875,2.0,36.0
37,38,34.416666666666664,13.950000000000001,57.04999999999998,24.141666666666666,8.0,46.0,17.933333333333334,4.0,38.04999999999998,24.141666666666666,8.0,46.0,5.479166666666667,0.0,16.049999999999983
38,39,34.416666666666664,13.950000000000001,57.04999999999998,24.141666666666666,8.0,46.0,17.933333333333334,4.0,38.04999999999998,24.141666666666666,8.0,46.0,5.479166666666667,0.0,16.049999999999983
39,40,38.30833333333333,16.950000000000003,63.0,26.658333333333335,10.0,51.0,20.55,4.950000000000001,42.04999999999998,26.658333333333335,10.0,51.0,6.433333333333334,0.0,18.0
40,41,38.30833333333333,16.950000000000003,63.0,26.658333333333335,10.0,51.0,20.55,4.950000000000001,42.04999999999998,26.658333333333335,10.0,51.0,6.433333333333334,0.0,18.0
41,42,42.333333333333336,19.0,66.04999999999998,30.204166666666666,12.0,54.04999999999998,22.2625,6.950000000000001,43.099999999999966,30.204166666666666,12.0,54.04999999999998,7.2625,0.0,19.049999999999983
42,43,48.62083333333333,24.0,73.0,37.0,18.0,62.04999999999998,26.741666666666667,9.0,48.0,37.0,18.0,62.04999999999998,9.35,1.0,23.0
43,44,55.5625,30.950000000000003,82.04999999999998,44.4375,24.0,69.04999999999998,32.9,12.950000000000001,57.0,44.4375,24.0,69.04999999999998,11.416666666666666,1.0,26.049999999999983
44,45,55.5625,30.950000000000003,82.04999999999998,44.4375,24.0,69.04999999999998,32.9,12.950000000000001,57.0,44.4375,24.0,69.04999999999998,11.416666666666666,1.0,26.049999999999983
45,46,56.025,30.950000000000003,82.0,44.32083333333333,23.950000000000003,69.0,32.854166666666664,13.0,57.0,44.32083333333333,23.950000000000003,69.0,11.3,1.0,26.0
46,47,52.37083333333333,27.950000000000003,78.0,40.833333333333336,20.950000000000003,66.0,28.816666666666666,9.950000000000001,52.0,40.833333333333336,20.950000000000003,66.0,9.95,0.0,24.0
47,48,52.37083333333333,27.950000000000003,78.0,40.833333333333336,20.950000000000003,66.0,28.816666666666666,9.950000000000001,52.0,40.833333333333336,20.950000000000003,66.0,9.95,0.0,24.0
48,49,47.67916666666667,23.950000000000003,74.04999999999998,35.52916666666667,16.0,61.0,25.654166666666665,8.0,48.0,35.52916666666667,16.0,61.0,8.345833333333333,0.0,23.0
49,50,49.954166666666666,25.0,77.0,38.45,19.0,65.0,27.616666666666667,9.0,50.04999999999998,38.45,19.0,65.0,9.025,0.0,23.0
50,51,49.46666666666667,24.0,76.04999999999998,37.8875,18.0,65.0,27.433333333333334,9.950000000000001,50.04999999999998,37.8875,18.0,65.0,9.0375,0.0,22.049999999999983
51,52,49.46666666666667,24.0,76.04999999999998,37.8875,18.0,65.0,27.433333333333334,9.950000000000001,50.04999999999998,37.8875,18.0,65.0,9.0375,0.0,22.049999999999983
52,53,50.704166666666666,26.0,77.0,38.82083333333333,18.0,65.04999999999998,28.658333333333335,10.0,51.04999999999998,38.82083333333333,18.0,65.04999999999998,9.408333333333333,0.0,23.0
53,54,50.87083333333333,26.0,76.04999999999998,38.65416666666667,18.0,65.09999999999997,28.233333333333334,10.0,52.099999999999966,38.65416666666667,18.0,65.09999999999997,9.35,0.0,22.0
54,55,50.87083333333333,26.0,76.04999999999998,38.65416666666667,18.0,65.09999999999997,28.233333333333334,10.0,52.099999999999966,38.65416666666667,18.0,65.09999999999997,9.35,0.0,22.0
55,56,52.420833333333334,27.0,79.0,40.46666666666667,19.0,67.09999999999997,29.341666666666665,10.0,53.0,40.46666666666667,19.0,67.09999999999997,9.958333333333334,0.0,23.0
56,57,54.00416666666667,28.0,81.09999999999997,42.19583333333333,20.0,69.14999999999995,30.379166666666666,11.0,56.04999999999998,42.19583333333333,20.0,69.14999999999995,10.575,0.9500000000000011,25.0
57,58,54.225,28.0,82.04999999999998,42.229166666666664,21.0,70.0,30.116666666666667,11.0,55.04999999999998,42.229166666666664,21.0,70.0,11.0375,0.9500000000000011,26.0
58,59,54.225,28.0,82.04999999999998,42.229166666666664,21.0,70.0,30.116666666666667,11.0,55.04999999999998,42.229166666666664,21.0,70.0,11.0375,0.9500000000000011,26.0
59,60,52.858333333333334,28.950000000000003,80.0,39.68333333333333,19.0,68.0,28.641666666666666,10.0,54.0,39.68333333333333,19.0,68.0,10.141666666666667,0.0,24.049999999999983
60,61,55.40416666666667,30.0,82.04999999999998,49.61666666666667,25.0,79.0,32.12083333333333,12.950000000000001,58.0,49.61666666666667,25.0,79.0,11.675,1.0,26.0
61,62,54.9,28.950000000000003,81.0,45.46666666666667,21.950000000000003,75.0,32.079166666666666,12.0,59.0,45.46666666666667,21.950000000000003,75.0,10.295833333333333,0.0,23.049999999999983
62,63,54.9,28.950000000000003,81.0,45.46666666666667,21.950000000000003,75.0,32.079166666666666,12.0,59.0,45.46666666666667,21.950000000000003,75.0,10.295833333333333,0.0,23.049999999999983
63,64,63.74166666666667,36.95,93.04999999999998,51.270833333333336,26.950000000000003,81.0,39.145833333333336,17.950000000000003,66.0,51.270833333333336,26.950000000000003,81.0,13.691666666666666,1.0,30.0
64,65,68.50833333333334,41.0,99.0,55.325,27.0,85.0,43.92916666666667,21.0,71.0,55.325,27.0,85.0,16.225,2.0,34.0
65,66,68.50833333333334,41.0,99.0,55.325,27.0,85.0,43.92916666666667,21.0,71.0,55.325,27.0,85.0,16.225,2.0,34.0
66,67,52.65833333333333,27.0,82.04999999999998,45.2625,22.0,73.0,30.883333333333333,11.0,56.0,45.2625,22.0,73.0,11.6125,0.0,27.0
67,68,51.4875,26.0,81.04999999999998,43.2875,21.0,69.09999999999997,30.445833333333333,10.950000000000001,55.0,43.2875,21.0,69.09999999999997,11.9375,0.0,28.0
68,69,51.729166666666664,26.950000000000003,81.0,42.52916666666667,19.950000000000003,71.0,30.4,10.0,53.14999999999995,42.52916666666667,19.950000000000003,71.0,12.320833333333333,1.0,27.0
69,70,51.729166666666664,26.950000000000003,81.0,42.52916666666667,19.950000000000003,71.0,30.4,10.0,53.14999999999995,42.52916666666667,19.950000000000003,71.0,12.320833333333333,1.0,27.0
70,71,50.77916666666667,27.950000000000003,82.0,37.36666666666667,16.950000000000003,66.04999999999998,30.004166666666666,10.0,55.04999999999998,37.36666666666667,16.950000000000003,66.04999999999998,12.104166666666666,0.0,27.0
71,72,54.40416666666667,28.950000000000003,88.0,45.74166666666667,22.0,75.04999999999998,33.0625,12.0,59.099999999999966,45.74166666666667,22.0,75.04999999999998,13.979166666666666,0.9500000000000011,31.0
72,73,54.40416666666667,28.950000000000003,88.0,45.74166666666667,22.0,75.04999999999998,33.0625,12.0,59.099999999999966,45.74166666666667,22.0,75.04999999999998,13.979166666666666,0.9500000000000011,31.0
73,74,60.55,34.0,91.0,49.62916666666667,25.0,79.0,37.483333333333334,15.0,63.099999999999966,49.62916666666667,25.0,79.0,15.179166666666667,1.0,33.04999999999998
74,75,33.7,14.0,56.04999999999998,24.383333333333333,7.950000000000001,47.04999999999998,18.179166666666667,4.0,39.0,24.383333333333333,7.950000000000001,47.04999999999998,5.670833333333333,0.0,16.049999999999983
75,76,33.7,14.0,56.04999999999998,24.383333333333333,7.950000000000001,47.04999999999998,18.179166666666667,4.0,39.0,24.383333333333333,7.950000000000001,47.04999999999998,5.670833333333333,0.0,16.049999999999983
76,77,36.575,15.950000000000001,59.04999999999998,25.083333333333332,8.0,48.04999999999998,19.729166666666668,4.950000000000001,40.04999999999998,25.083333333333332,8.0,48.04999999999998,6.179166666666666,0.0,18.0
77,78,36.575,15.950000000000001,59.04999999999998,25.083333333333332,8.0,48.04999999999998,19.729166666666668,4.950000000000001,40.04999999999998,25.083333333333332,8.0,48.04999999999998,6.179166666666666,0.0,18.0
78,79,39.954166666666666,17.0,64.04999999999998,28.379166666666666,10.0,53.0,21.095833333333335,6.0,42.0,28.379166666666666,10.0,53.0,7.004166666666666,0.0,19.049999999999983
79,80,45.175,21.0,71.0,33.05833333333333,14.0,58.0,24.1125,7.0,46.0,33.05833333333333,14.0,58.0,8.445833333333333,0.0,22.0
80,81,55.5625,30.950000000000003,82.04999999999998,44.4375,24.0,69.04999999999998,32.9,12.950000000000001,57.0,44.4375,24.0,69.04999999999998,11.416666666666666,1.0,26.049999999999983
81,82,55.5625,30.950000000000003,82.04999999999998,44.4375,24.0,69.04999999999998,32.9,12.950000000000001,57.0,44.4375,24.0,69.04999999999998,11.416666666666666,1.0,26.049999999999983
82,83,56.025,30.950000000000003,82.0,44.32083333333333,23.950000000000003,69.0,32.854166666666664,13.0,57.0,44.32083333333333,23.950000000000003,69.0,11.3,1.0,26.0
83,84,52.37083333333333,27.950000000000003,78.0,40.833333333333336,20.950000000000003,66.0,28.816666666666666,9.950000000000001,52.0,40.833333333333336,20.950000000000003,66.0,9.95,0.0,24.0
84,85,52.37083333333333,27.950000000000003,78.0,40.833333333333336,20.950000000000003,66.0,28.816666666666666,9.950000000000001,52.0,40.833333333333336,20.950000000000003,66.0,9.95,0.0,24.0
85,86,47.67916666666667,23.950000000000003,74.04999999999998,35.52916666666667,16.0,61.0,25.654166666666665,8.0,48.0,35.52916666666667,16.0,61.0,8.345833333333333,0.0,23.0
86,87,46.94166666666667,22.0,76.0,35.07083333333333,15.0,61.04999999999998,26.179166666666667,8.0,49.0,35.07083333333333,15.0,61.04999999999998,8.766666666666667,0.0,23.0
87,88,46.108333333333334,22.0,72.04999999999998,34.85,15.0,60.04999999999998,25.7125,8.900000000000002,47.04999999999998,34.85,15.0,60.04999999999998,8.616666666666667,0.0,22.0
88,89,46.108333333333334,22.0,72.04999999999998,34.85,15.0,60.04999999999998,25.7125,8.900000000000002,47.04999999999998,34.85,15.0,60.04999999999998,8.616666666666667,0.0,22.0
89,90,48.358333333333334,23.0,75.0,36.141666666666666,16.0,63.0,26.770833333333332,8.0,49.0,36.141666666666666,16.0,63.0,9.120833333333334,0.0,22.049999999999983
90,91,47.2125,23.0,73.04999999999998,35.7,16.950000000000003,61.099999999999966,26.466666666666665,9.0,49.0,35.7,16.950000000000003,61.099999999999966,8.954166666666667,0.0,22.0
91,92,47.2125,23.0,73.04999999999998,35.7,16.950000000000003,61.099999999999966,26.466666666666665,9.0,49.0,35.7,16.950000000000003,61.099999999999966,8.954166666666667,0.0,22.0
92,93,49.46666666666667,24.950000000000003,76.04999999999998,37.87916666666667,17.950000000000003,64.0,27.595833333333335,9.950000000000001,51.0,37.87916666666667,17.950000000000003,64.0,9.5,0.0,23.0
93,94,50.795833333333334,25.0,76.04999999999998,38.9625,18.0,66.04999999999998,28.466666666666665,10.0,52.04999999999998,38.9625,18.0,66.04999999999998,10.166666666666666,0.0,24.0
94,95,51.49583333333333,25.950000000000003,79.0,39.604166666666664,19.0,66.04999999999998,29.345833333333335,11.0,53.0,39.604166666666664,19.0,66.04999999999998,10.633333333333333,0.0,25.0
95,96,51.49583333333333,25.950000000000003,79.0,39.604166666666664,19.0,66.04999999999998,29.345833333333335,11.0,53.0,39.604166666666664,19.0,66.04999999999998,10.633333333333333,0.0,25.0
96,97,49.49166666666667,25.0,76.04999999999998,38.61666666666667,18.0,66.0,27.466666666666665,9.0,52.0,38.61666666666667,18.0,66.0,10.2625,0.0,25.0
97,98,50.895833333333336,26.0,77.0,42.78333333333333,21.950000000000003,71.0,29.066666666666666,11.0,54.04999999999998,42.78333333333333,21.950000000000003,71.0,10.658333333333333,1.0,24.049999999999983
98,99,50.895833333333336,26.0,77.0,42.78333333333333,21.950000000000003,71.0,29.066666666666666,11.0,54.04999999999998,42.78333333333333,21.950000000000003,71.0,10.658333333333333,1.0,24.049999999999983
99,100,48.425,23.0,76.0,41.59166666666667,19.0,71.0,26.808333333333334,8.950000000000001,51.0,41.59166666666667,19.0,71.0,9.375,0.0,23.0
100,101,49.266666666666666,25.0,77.09999999999997,36.3,14.0,64.0,26.995833333333334,10.0,51.0,36.3,14.0,64.0,9.2125,0.0,22.0
101,102,56.5125,30.0,85.04999999999998,43.295833333333334,19.0,72.0,32.86666666666667,13.0,58.099999999999966,43.295833333333334,19.0,72.0,12.625,1.0,27.049999999999983
102,103,56.5125,30.0,85.04999999999998,43.295833333333334,19.0,72.0,32.86666666666667,13.0,58.099999999999966,43.295833333333334,19.0,72.0,12.625,1.0,27.049999999999983
103,104,52.65833333333333,27.0,82.04999999999998,45.2625,22.0,73.0,30.883333333333333,11.0,56.0,45.2625,22.0,73.0,11.6125,0.0,27.0
104,105,51.4875,26.0,81.04999999999998,43.2875,21.0,69.09999999999997,30.445833333333333,10.950000000000001,55.0,43.2875,21.0,69.09999999999997,11.9375,0.0,28.0
105,106,51.729166666666664,26.950000000000003,81.0,42.52916666666667,19.950000000000003,71.0,30.4,10.0,53.14999999999995,42.52916666666667,19.950000000000003,71.0,12.320833333333333,1.0,27.0
106,107,51.729166666666664,26.950000000000003,81.0,42.52916666666667,19.950000000000003,71.0,30.4,10.0,53.14999999999995,42.52916666666667,19.950000000000003,71.0,12.320833333333333,1.0,27.0
107,108,50.77916666666667,27.950000000000003,82.0,37.36666666666667,16.950000000000003,66.04999999999998,30.004166666666666,10.0,55.04999999999998,37.36666666666667,16.950000000000003,66.04999999999998,12.104166666666666,0.0,27.0
108,109,54.40416666666667,28.950000000000003,88.0,45.74166666666667,22.0,75.04999999999998,33.0625,12.0,59.099999999999966,45.74166666666667,22.0,75.04999999999998,13.979166666666666,0.9500000000000011,31.0
109,110,54.40416666666667,28.950000000000003,88.0,45.74166666666667,22.0,75.04999999999998,33.0625,12.0,59.099999999999966,45.74166666666667,22.0,75.04999999999998,13.979166666666666,0.9500000000000011,31.0
110,111,64.30416666666666,36.0,96.04999999999998,53.30833333333333,27.0,82.04999999999998,38.9125,16.950000000000003,66.04999999999998,53.30833333333333,27.0,82.04999999999998,15.233333333333333,1.0,33.0
111,112,31.9125,12.950000000000001,54.099999999999966,22.9625,7.950000000000001,46.0,17.345833333333335,3.0,36.04999999999998,22.9625,7.950000000000001,46.0,5.570833333333334,0.0,17.0
112,113,31.9125,12.950000000000001,54.099999999999966,22.9625,7.950000000000001,46.0,17.345833333333335,3.0,36.04999999999998,22.9625,7.950000000000001,46.0,5.570833333333334,0.0,17.0
113,114,36.575,15.950000000000001,59.04999999999998,25.083333333333332,8.0,48.04999999999998,19.729166666666668,4.950000000000001,40.04999999999998,25.083333333333332,8.0,48.04999999999998,6.179166666666666,0.0,18.0
114,115,36.575,15.950000000000001,59.04999999999998,25.083333333333332,8.0,48.04999999999998,19.729166666666668,4.950000000000001,40.04999999999998,25.083333333333332,8.0,48.04999999999998,6.179166666666666,0.0,18.0
115,116,39.954166666666666,17.0,64.04999999999998,28.379166666666666,10.0,53.0,21.095833333333335,6.0,42.0,28.379166666666666,10.0,53.0,7.004166666666666,0.0,19.049999999999983
116,117,45.175,21.0,71.0,33.05833333333333,14.0,58.0,24.1125,7.0,46.0,33.05833333333333,14.0,58.0,8.445833333333333,0.0,22.0
117,118,50.45,25.0,77.04999999999998,38.67916666666667,19.950000000000003,64.04999999999998,27.9625,9.0,51.0,38.67916666666667,19.950000000000003,64.04999999999998,9.6,0.0,24.0
118,119,50.45,25.0,77.04999999999998,38.67916666666667,19.950000000000003,64.04999999999998,27.9625,9.0,51.0,38.67916666666667,19.950000000000003,64.04999999999998,9.6,0.0,24.0
119,120,51.833333333333336,26.950000000000003,80.04999999999998,39.775,20.950000000000003,65.0,28.5,9.950000000000001,50.04999999999998,39.775,20.950000000000003,65.0,10.008333333333333,0.0,24.0
120,121,49.05416666666667,25.950000000000003,75.04999999999998,36.72083333333333,17.0,61.0,26.35,9.0,47.04999999999998,36.72083333333333,17.0,61.0,9.004166666666666,0.0,23.049999999999983
121,122,49.05416666666667,25.950000000000003,75.04999999999998,36.72083333333333,17.0,61.0,26.35,9.0,47.04999999999998,36.72083333333333,17.0,61.0,9.004166666666666,0.0,23.049999999999983
122,123,46.333333333333336,23.0,75.0,34.266666666666666,15.0,59.04999999999998,25.058333333333334,8.0,46.0,34.266666666666666,15.0,59.04999999999998,8.204166666666667,0.0,22.049999999999983
123,124,45.12083333333333,20.950000000000003,73.0,33.40833333333333,14.0,59.04999999999998,25.191666666666666,8.0,47.04999999999998,33.40833333333333,14.0,59.04999999999998,8.525,0.0,23.0
124,125,46.333333333333336,22.950000000000003,72.04999999999998,34.520833333333336,15.0,59.0,25.7375,8.0,47.04999999999998,34.520833333333336,15.0,59.0,8.595833333333333,0.0,22.049999999999983
125,126,46.333333333333336,22.950000000000003,72.04999999999998,34.520833333333336,15.0,59.0,25.7375,8.0,47.04999999999998,34.520833333333336,15.0,59.0,8.595833333333333,0.0,22.049999999999983
126,127,47.80833333333333,23.950000000000003,74.0,35.95,15.950000000000001,63.0,26.333333333333332,8.0,48.0,35.95,15.950000000000001,63.0,9.0625,0.0,23.0
127,128,48.104166666666664,23.0,75.0,36.016666666666666,16.0,62.099999999999966,26.5875,9.0,48.0,36.016666666666666,16.0,62.099999999999966,9.383333333333333,0.0,23.0
128,129,48.104166666666664,23.0,75.0,36.016666666666666,16.0,62.099999999999966,26.5875,9.0,48.0,36.016666666666666,16.0,62.099999999999966,9.383333333333333,0.0,23.0
129,130,48.80833333333333,24.0,76.04999999999998,37.03333333333333,16.950000000000003,65.0,27.070833333333333,9.0,50.0,37.03333333333333,16.950000000000003,65.0,9.595833333333333,0.0,24.0
130,131,49.9375,25.0,77.0,38.666666666666664,17.950000000000003,67.04999999999998,28.308333333333334,10.0,51.04999999999998,38.666666666666664,17.950000000000003,67.04999999999998,10.2875,1.0,24.0
131,132,50.6625,25.0,77.04999999999998,39.233333333333334,18.950000000000003,67.0,29.441666666666666,11.0,54.0,39.233333333333334,18.950000000000003,67.0,10.6,1.0,25.0
132,133,50.6625,25.0,77.04999999999998,39.233333333333334,18.950000000000003,67.0,29.441666666666666,11.0,54.0,39.233333333333334,18.950000000000003,67.0,10.6,1.0,25.0
133,134,49.4875,24.950000000000003,76.04999999999998,38.354166666666664,18.0,66.04999999999998,28.554166666666667,9.950000000000001,53.04999999999998,38.354166666666664,18.0,66.04999999999998,10.466666666666667,1.0,25.0
134,135,49.24166666666667,24.0,76.0,39.208333333333336,18.950000000000003,66.14999999999995,28.0125,9.0,52.04999999999998,39.208333333333336,18.950000000000003,66.14999999999995,10.2375,0.0,23.049999999999983
135,136,49.24166666666667,24.0,76.0,39.208333333333336,18.950000000000003,66.14999999999995,28.0125,9.0,52.04999999999998,39.208333333333336,18.950000000000003,66.14999999999995,10.2375,0.0,23.049999999999983
136,137,47.06666666666667,22.0,75.0,33.55416666666667,12.950000000000001,60.0,25.916666666666668,8.0,48.0,33.55416666666667,12.950000000000001,60.0,9.108333333333333,0.0,23.0
137,138,47.95,23.0,76.09999999999997,39.13333333333333,17.0,67.0,25.779166666666665,8.950000000000001,47.04999999999998,39.13333333333333,17.0,67.0,9.3,0.0,22.049999999999983
138,139,49.579166666666666,25.0,79.04999999999998,40.61666666666667,18.0,66.04999999999998,27.804166666666667,10.0,49.04999999999998,40.61666666666667,18.0,66.04999999999998,10.375,0.0,23.049999999999983
139,140,49.579166666666666,25.0,79.04999999999998,40.61666666666667,18.0,66.04999999999998,27.804166666666667,10.0,49.04999999999998,40.61666666666667,18.0,66.04999999999998,10.375,0.0,23.049999999999983
140,141,50.170833333333334,26.0,79.09999999999997,40.791666666666664,17.950000000000003,68.04999999999998,28.404166666666665,10.0,50.099999999999966,40.791666666666664,17.950000000000003,68.04999999999998,10.95,0.0,24.049999999999983
141,142,47.36666666666667,23.0,77.04999999999998,37.34583333333333,16.950000000000003,64.0,27.158333333333335,9.950000000000001,50.0,37.34583333333333,16.950000000000003,64.0,10.629166666666666,0.0,24.0
142,143,44.40416666666667,21.950000000000003,74.04999999999998,35.00833333333333,14.950000000000001,64.0,26.079166666666666,8.0,49.04999999999998,35.00833333333333,14.950000000000001,64.0,10.9,0.0,25.0
143,144,44.40416666666667,21.950000000000003,74.04999999999998,35.00833333333333,14.950000000000001,64.0,26.079166666666666,8.0,49.04999999999998,35.00833333333333,14.950000000000001,64.0,10.9,0.0,25.0
144,145,46.958333333333336,23.0,78.0,38.4125,17.900000000000002,69.0,27.620833333333334,8.950000000000001,54.0,38.4125,17.900000000000002,69.0,11.391666666666667,0.0,25.049999999999983
145,146,60.2875,33.0,91.04999999999998,47.858333333333334,23.950000000000003,77.04999999999998,36.6625,14.950000000000001,63.04999999999998,47.858333333333334,23.950000000000003,77.04999999999998,14.85,1.0,31.0
146,147,60.2875,33.0,91.04999999999998,47.858333333333334,23.950000000000003,77.04999999999998,36.6625,14.950000000000001,63.04999999999998,47.858333333333334,23.950000000000003,77.04999999999998,14.85,1.0,31.0
147,148,64.30416666666666,36.0,96.04999999999998,53.30833333333333,27.0,82.04999999999998,38.9125,16.950000000000003,66.04999999999998,53.30833333333333,27.0,82.04999999999998,15.233333333333333,1.0,33.0
148,149,31.9125,12.950000000000001,54.099999999999966,22.9625,7.950000000000001,46.0,17.345833333333335,3.0,36.04999999999998,22.9625,7.950000000000001,46.0,5.570833333333334,0.0,17.0
149,150,31.9125,12.950000000000001,54.099999999999966,22.9625,7.950000000000001,46.0,17.345833333333335,3.0,36.04999999999998,22.9625,7.950000000000001,46.0,5.570833333333334,0.0,17.0
150,151,34.025,13.0,58.0,24.604166666666668,8.0,47.04999999999998,18.6375,4.0,38.099999999999966,24.604166666666668,8.0,47.04999999999998,5.891666666666667,0.0,18.0
151,152,34.025,13.0,58.0,24.604166666666668,8.0,47.04999999999998,18.6375,4.0,38.099999999999966,24.604166666666668,8.0,47.04999999999998,5.891666666666667,0.0,18.0
152,153,36.604166666666664,15.0,60.04999999999998,26.0875,9.0,49.04999999999998,19.916666666666668,5.0,40.04999999999998,26.0875,9.0,49.04999999999998,6.579166666666667,0.0,19.0
153,154,40.87083333333333,19.0,65.0,29.220833333333335,11.0,53.04999999999998,22.058333333333334,6.0,43.0,29.220833333333335,11.0,53.04999999999998,7.358333333333333,0.0,20.0
154,155,45.170833333333334,21.950000000000003,72.04999999999998,32.775,14.950000000000001,57.0,24.183333333333334,7.950000000000001,45.099999999999966,32.775,14.950000000000001,57.0,8.316666666666666,0.0,22.0
155,156,45.170833333333334,21.950000000000003,72.04999999999998,32.775,14.950000000000001,57.0,24.183333333333334,7.950000000000001,45.099999999999966,32.775,14.950000000000001,57.0,8.316666666666666,0.0,22.0
156,157,47.420833333333334,22.950000000000003,75.04999999999998,34.916666666666664,15.0,59.04999999999998,25.379166666666666,8.0,47.04999999999998,34.916666666666664,15.0,59.04999999999998,8.725,0.0,22.0
157,158,46.55833333333333,23.0,75.0,34.229166666666664,15.0,58.04999999999998,25.116666666666667,7.950000000000001,47.0,34.229166666666664,15.0,58.04999999999998,8.5375,0.0,22.0
158,159,46.55833333333333,23.0,75.0,34.229166666666664,15.0,58.04999999999998,25.116666666666667,7.950000000000001,47.0,34.229166666666664,15.0,58.04999999999998,8.5375,0.0,22.0
